Precip,Air_Temp_Max,Air_Temp_Min,DayOfWeek,Operating_Airline,Dest,DestState,DepDelay,DepDel15,DepTimeBlk,Distance,DistanceGroup,DepDelayBinary
0.02,67,50,4,AS,SEA,WA,7.0,0.0,2100-2159,679.0,3,1
0.11,62,46,7,UA,SLC,UT,-1.0,0.0,1000-1059,599.0,3,0
0.0,72,55,4,WN,PHX,AZ,11.0,0.0,0001-0559,651.0,3,1
0.11,58,44,1,UA,IAH,TX,0.0,0.0,1300-1359,1635.0,7,0
0.04,68,52,7,AA,PHL,PA,26.0,1.0,2200-2259,2521.0,11,1
0.09,59,45,3,AS,OGG,HI,-5.0,0.0,1000-1059,2338.0,10,0
0.01,68,53,5,OO,SBP,CA,-2.0,0.0,1600-1659,190.0,1,0
0.09,58,44,6,OO,SNA,CA,22.0,1.0,1700-1759,372.0,2,1
0.01,67,51,7,AA,DFW,TX,1.0,0.0,1000-1059,1464.0,6,1
0.1,62,47,1,OO,SEA,WA,-6.0,0.0,1600-1659,679.0,3,0
0.0,70,53,7,OO,MRY,CA,70.0,1.0,1100-1159,77.0,1,1
0.0,70,53,5,OO,ACV,CA,-1.0,0.0,1000-1059,250.0,2,0
0.05,59,45,6,OO,MTJ,CO,-7.0,0.0,1200-1259,791.0,4,0
0.0,72,55,1,UA,ORD,IL,0.0,0.0,1000-1059,1846.0,8,0
0.17,60,46,6,OO,JAC,WY,-8.0,0.0,1200-1259,737.0,3,0
0.02,67,51,1,OO,BUR,CA,-10.0,0.0,1600-1659,326.0,2,0
0.04,64,47,2,OO,SMF,CA,151.0,1.0,0800-0859,86.0,1,1
0.0,72,55,7,AS,SEA,WA,1.0,0.0,1900-1959,679.0,3,1
0.01,71,54,4,OO,ACV,CA,-6.0,0.0,1000-1059,250.0,2,0
0.0,72,55,1,AS,SEA,WA,-4.0,0.0,1100-1159,679.0,3,0
0.09,62,48,4,UA,JFK,NY,-4.0,0.0,0800-0859,2586.0,11,0
0.01,68,52,1,UA,ORD,IL,82.0,1.0,2300-2359,1846.0,8,1
0.01,68,53,5,DL,DTW,MI,0.0,0.0,0001-0559,2079.0,9,0
0.13,56,44,4,OO,AUS,TX,-7.0,0.0,0800-0859,1504.0,7,0
0.14,61,47,1,UA,LAS,NV,-4.0,0.0,1300-1359,414.0,2,0
0.09,62,48,4,OO,SMF,CA,0.0,0.0,2200-2259,86.0,1,0
0.13,60,47,4,OO,RNO,NV,0.0,0.0,0800-0859,192.0,1,0
0.4,55,43,2,UA,ORD,IL,8.0,0.0,2300-2359,1846.0,8,1
0.0,72,55,7,DL,JFK,NY,-10.0,0.0,0800-0859,2586.0,11,0
0.0,72,54,5,F9,DEN,CO,51.0,1.0,0600-0659,967.0,4,1
0.03,64,49,3,OO,ONT,CA,-7.0,0.0,1800-1859,363.0,2,0
0.0,70,53,7,AS,JFK,NY,50.0,1.0,1000-1059,2586.0,11,1
0.01,67,51,5,OO,LAX,CA,26.0,1.0,0600-0659,337.0,2,1
0.0,68,53,2,UA,PDX,OR,37.0,1.0,2100-2159,550.0,3,1
0.09,58,44,7,UA,SAN,CA,-7.0,0.0,1300-1359,447.0,2,0
0.13,62,48,3,UA,AUS,TX,-1.0,0.0,1800-1859,1504.0,7,0
0.0,68,53,2,OO,LAX,CA,15.0,1.0,1600-1659,337.0,2,1
0.03,68,49,3,OO,SLC,UT,-3.0,0.0,1800-1859,599.0,3,0
0.01,71,55,2,F9,DEN,CO,150.0,1.0,1900-1959,967.0,4,1
0.12,57,45,5,OO,LAX,CA,-5.0,0.0,1000-1059,337.0,2,0
0.01,68,53,5,UA,PDX,OR,12.0,0.0,2200-2259,550.0,3,1
0.04,63,50,7,AS,LAS,NV,0.0,0.0,1300-1359,414.0,2,0
0.06,55,44,6,OO,LAX,CA,-3.0,0.0,1900-1959,337.0,2,0
0.0,71,55,3,AS,JFK,NY,-1.0,0.0,0700-0759,2586.0,11,0
0.06,63,48,6,OO,SAT,TX,-4.0,0.0,1200-1259,1482.0,6,0
0.0,71,55,3,UA,OGG,HI,21.0,1.0,1900-1959,2338.0,10,1
0.24,60,47,6,UA,DCA,VA,-5.0,0.0,0800-0859,2442.0,10,0
0.0,73,55,1,OO,FAT,CA,-3.0,0.0,0800-0859,158.0,1,0
0.0,72,54,2,OO,SNA,CA,-4.0,0.0,1700-1759,372.0,2,0
0.07,64,48,5,AS,LAS,NV,4.0,0.0,1800-1859,414.0,2,1
0.17,61,48,3,OO,JAC,WY,-10.0,0.0,1800-1859,737.0,3,0
0.06,64,49,7,UA,SAN,CA,1.0,0.0,2200-2259,447.0,2,1
0.02,64,48,5,AS,MCO,FL,-4.0,0.0,0700-0759,2446.0,10,0
0.0,71,56,5,AS,DCA,VA,-5.0,0.0,0800-0859,2442.0,10,0
0.06,65,50,3,OO,RDD,CA,62.0,1.0,1100-1159,199.0,1,1
0.09,62,48,7,OO,LAX,CA,-3.0,0.0,1400-1459,337.0,2,0
0.0,71,55,3,OO,SNA,CA,0.0,0.0,0800-0859,372.0,2,0
0.01,67,51,3,B6,BOS,MA,-8.0,0.0,1000-1059,2704.0,11,0
0.01,68,52,6,UA,LAX,CA,9.0,0.0,2200-2259,337.0,2,1
0.07,62,47,3,UA,LIH,HI,7.0,0.0,1800-1859,2447.0,10,1
0.02,67,50,4,UA,ORD,IL,-1.0,0.0,1000-1059,1846.0,8,0
0.17,57,45,7,OO,FAT,CA,-8.0,0.0,0800-0859,158.0,1,0
0.0,72,54,3,AS,SEA,WA,9.0,0.0,1700-1759,679.0,3,1
0.1,56,44,7,UA,DEN,CO,-2.0,0.0,1600-1659,967.0,4,0
0.0,74,55,3,DL,SLC,UT,2.0,0.0,1300-1359,599.0,3,1
0.0,70,53,2,OO,LAX,CA,-1.0,0.0,1900-1959,337.0,2,0
0.22,60,47,4,AS,PDX,OR,-7.0,0.0,0700-0759,550.0,3,0
0.01,68,53,5,OO,LAX,CA,6.0,0.0,1000-1059,337.0,2,1
0.09,58,44,6,AS,MCO,FL,-4.0,0.0,0800-0859,2446.0,10,0
0.02,64,48,5,B6,JFK,NY,100.0,1.0,2100-2159,2586.0,11,1
0.0,67,52,3,QX,RDM,OR,0.0,0.0,1900-1959,462.0,2,0
0.06,64,49,7,B6,EWR,NJ,-10.0,0.0,2300-2359,2565.0,11,0
0.02,64,48,6,OO,PSP,CA,-5.0,0.0,1500-1559,421.0,2,0
0.0,72,54,5,DL,MSP,MN,6.0,0.0,0600-0659,1589.0,7,1
0.03,63,48,4,UA,OGG,HI,-4.0,0.0,0900-0959,2338.0,10,0
0.08,61,48,1,OO,PSP,CA,0.0,0.0,1300-1359,421.0,2,0
0.0,72,56,7,OO,LAX,CA,0.0,0.0,0600-0659,337.0,2,0
0.1,62,48,5,OO,SLC,UT,-3.0,0.0,0900-0959,599.0,3,0
0.2,63,48,4,OO,SNA,CA,-6.0,0.0,0700-0759,372.0,2,0
0.11,63,48,7,AA,DFW,TX,-5.0,0.0,1400-1459,1464.0,6,0
0.02,69,53,1,OO,LAX,CA,-4.0,0.0,1500-1559,337.0,2,0
0.0,74,55,3,B6,JFK,NY,-8.0,0.0,2300-2359,2586.0,11,0
0.18,57,45,3,OO,SEA,WA,57.0,1.0,1000-1059,679.0,3,1
0.05,60,47,7,AS,LAX,CA,-7.0,0.0,0700-0759,337.0,2,0
0.07,66,49,2,OO,LAX,CA,-5.0,0.0,1300-1359,337.0,2,0
0.01,66,50,1,DL,ATL,GA,0.0,0.0,1100-1159,2139.0,9,0
0.13,60,46,5,OO,FAT,CA,24.0,1.0,2200-2259,158.0,1,1
0.19,59,47,3,OO,SLC,UT,33.0,1.0,1600-1659,599.0,3,1
0.0,72,54,7,UA,MCO,FL,5.0,0.0,2200-2259,2446.0,10,1
0.17,62,48,2,QX,SNA,CA,-3.0,0.0,1100-1159,372.0,2,0
0.1,62,47,1,OO,LAX,CA,-2.0,0.0,1400-1459,337.0,2,0
0.2,56,44,6,UA,IAD,VA,-5.0,0.0,0800-0859,2419.0,10,0
0.0,72,54,2,DL,SEA,WA,-5.0,0.0,0600-0659,679.0,3,0
0.0,71,54,6,QX,RDM,OR,-2.0,0.0,1800-1859,462.0,2,0
0.11,62,48,3,DL,ATL,GA,-1.0,0.0,0600-0659,2139.0,9,0
0.01,67,51,3,OO,STS,CA,-1.0,0.0,2200-2259,66.0,1,0
0.0,74,56,2,F9,DEN,CO,7.0,0.0,0600-0659,967.0,4,1
0.02,64,48,5,B6,LAX,CA,167.0,1.0,1900-1959,337.0,2,1
0.2,56,44,6,OO,BFL,CA,-9.0,0.0,1100-1159,238.0,1,0
0.13,60,46,5,OO,BOI,ID,2.0,0.0,1600-1659,522.0,3,1
0.09,60,46,4,UA,DEN,CO,14.0,0.0,0800-0859,967.0,4,1
0.02,66,48,3,OO,BOI,ID,19.0,1.0,1600-1659,522.0,3,1
0.0,71,54,2,AS,SEA,WA,-8.0,0.0,0600-0659,679.0,3,0
0.0,71,54,7,AS,AUS,TX,-3.0,0.0,1200-1259,1504.0,7,0
0.06,64,50,6,UA,PHX,AZ,-2.0,0.0,1300-1359,651.0,3,0
0.01,70,54,3,OO,RNO,NV,-4.0,0.0,0700-0759,192.0,1,0
0.0,70,56,4,F9,DFW,TX,5.0,0.0,0800-0859,1464.0,6,1
0.01,71,54,4,OO,MSO,MT,-4.0,0.0,1200-1259,769.0,4,0
0.02,69,53,1,B6,BOS,MA,-5.0,0.0,0800-0859,2704.0,11,0
0.02,67,50,4,UA,OGG,HI,11.0,0.0,0900-0959,2338.0,10,1
0.02,70,53,1,DL,JFK,NY,-1.0,0.0,1600-1659,2586.0,11,0
0.03,67,50,5,DL,ATL,GA,-3.0,0.0,2200-2259,2139.0,9,0
0.01,67,51,5,OO,PSC,WA,-10.0,0.0,1000-1059,620.0,3,0
0.0,68,53,2,OO,LAX,CA,-5.0,0.0,0900-0959,337.0,2,0
0.11,57,44,3,UA,PDX,OR,27.0,1.0,2200-2259,550.0,3,1
0.0,70,56,4,DL,ATL,GA,217.0,1.0,0600-0659,2139.0,9,1
0.13,54,43,4,AA,PHL,PA,-8.0,0.0,2300-2359,2521.0,11,0
0.13,60,47,6,UA,IAD,VA,23.0,1.0,1300-1359,2419.0,10,1
0.13,61,47,6,DL,SLC,UT,-1.0,0.0,1000-1059,599.0,3,0
0.13,60,46,5,UA,PDX,OR,-1.0,0.0,1800-1859,550.0,3,0
0.03,66,49,1,OO,BOI,ID,-1.0,0.0,0800-0859,522.0,3,0
0.06,61,49,1,UA,LAX,CA,-2.0,0.0,0800-0859,337.0,2,0
0.08,62,47,2,AA,JFK,NY,-8.0,0.0,2200-2259,2586.0,11,0
0.0,68,53,6,OO,RDD,CA,-3.0,0.0,1800-1859,199.0,1,0
0.09,58,44,7,B6,LAX,CA,14.0,0.0,0700-0759,337.0,2,1
0.18,57,45,3,OO,LAX,CA,3.0,0.0,1100-1159,337.0,2,1
0.2,59,45,3,AA,MIA,FL,-4.0,0.0,1300-1359,2585.0,11,0
0.01,71,55,2,UA,LAS,NV,-3.0,0.0,1600-1659,414.0,2,0
0.0,71,54,6,OO,ONT,CA,-4.0,0.0,0800-0859,363.0,2,0
0.13,60,47,4,AA,DFW,TX,-5.0,0.0,1600-1659,1464.0,6,0
0.17,62,48,2,OO,SAN,CA,10.0,0.0,0600-0659,447.0,2,1
0.12,57,45,5,UA,IAD,VA,42.0,1.0,1100-1159,2419.0,10,1
0.0,74,56,2,AS,SEA,WA,12.0,0.0,1500-1559,679.0,3,1
0.2,56,44,6,OO,SEA,WA,17.0,1.0,1900-1959,679.0,3,1
0.04,65,50,6,OO,ACV,CA,5.0,0.0,1000-1059,250.0,2,1
0.01,67,51,3,OO,ONT,CA,-1.0,0.0,1800-1859,363.0,2,0
0.08,57,44,1,UA,LAX,CA,-4.0,0.0,0800-0859,337.0,2,0
0.0,72,55,2,UA,HNL,HI,55.0,1.0,1300-1359,2398.0,10,1
0.09,59,45,3,AA,JFK,NY,-10.0,0.0,2200-2259,2586.0,11,0
0.11,64,48,4,OO,LAX,CA,-7.0,0.0,1700-1759,337.0,2,0
0.02,70,53,1,UA,LAX,CA,-1.0,0.0,0800-0859,337.0,2,0
0.13,59,45,4,OO,LAX,CA,-6.0,0.0,1700-1759,337.0,2,0
0.2,56,44,6,UA,LAX,CA,-6.0,0.0,1900-1959,337.0,2,0
0.0,71,56,5,B6,JFK,NY,-6.0,0.0,0600-0659,2586.0,11,0
0.2,57,44,1,AS,ORD,IL,-9.0,0.0,1100-1159,1846.0,8,0
0.09,62,47,2,UA,OGG,HI,2.0,0.0,1300-1359,2338.0,10,1
0.0,72,55,7,DL,ATL,GA,-2.0,0.0,0800-0859,2139.0,9,0
0.0,72,54,4,UA,LAX,CA,0.0,0.0,1100-1159,337.0,2,0
0.0,73,54,6,UA,RDM,OR,5.0,0.0,1600-1659,462.0,2,1
0.0,71,56,5,DL,ATL,GA,0.0,0.0,2300-2359,2139.0,9,0
0.14,61,47,1,OO,MRY,CA,-8.0,0.0,1300-1359,77.0,1,0
0.05,59,45,6,OO,BZN,MT,-2.0,0.0,0800-0859,807.0,4,0
0.02,64,48,5,AA,JFK,NY,-3.0,0.0,0600-0659,2586.0,11,0
0.17,59,47,5,OO,GEG,WA,-4.0,0.0,1700-1759,733.0,3,0
0.1,56,44,7,UA,OGG,HI,-1.0,0.0,1100-1159,2338.0,10,0
0.17,61,48,3,AS,SEA,WA,-9.0,0.0,1000-1059,679.0,3,0
0.19,59,47,3,OO,MRY,CA,-8.0,0.0,1300-1359,77.0,1,0
0.0,73,55,5,QX,PAE,WA,-8.0,0.0,2000-2059,710.0,3,0
0.2,59,45,3,UA,IAH,TX,-9.0,0.0,1600-1659,1635.0,7,0
0.1,59,46,3,OO,SNA,CA,-2.0,0.0,0700-0759,372.0,2,0
0.1,56,44,7,DL,MSP,MN,0.0,0.0,0800-0859,1589.0,7,0
0.02,69,53,1,UA,LAX,CA,8.0,0.0,2200-2259,337.0,2,1
0.07,66,49,2,OO,AUS,TX,-5.0,0.0,0800-0859,1504.0,7,0
0.03,66,49,1,UA,BOS,MA,-3.0,0.0,0800-0859,2704.0,11,0
0.02,68,52,2,WN,PHX,AZ,0.0,0.0,0001-0559,651.0,3,0
0.0,71,55,6,UA,DEN,CO,62.0,1.0,1500-1559,967.0,4,1
0.03,67,51,3,OO,RDD,CA,-6.0,0.0,1800-1859,199.0,1,0
0.06,67,53,5,OO,BOI,ID,-3.0,0.0,0800-0859,522.0,3,0
0.0,71,55,3,AS,JFK,NY,-9.0,0.0,1400-1459,2586.0,11,0
0.0,70,53,5,UA,PDX,OR,21.0,1.0,1600-1659,550.0,3,1
0.09,58,44,6,WN,LAS,NV,-5.0,0.0,1700-1759,414.0,2,0
0.01,71,54,4,UA,DEN,CO,35.0,1.0,1200-1259,967.0,4,1
0.17,61,48,3,WN,LAS,NV,-3.0,0.0,0800-0859,414.0,2,0
0.0,73,55,6,UA,DEN,CO,-3.0,0.0,1800-1859,967.0,4,0
0.0,72,56,4,B6,JFK,NY,-10.0,0.0,0600-0659,2586.0,11,0
0.11,59,45,4,UA,HNL,HI,-1.0,0.0,1600-1659,2398.0,10,0
0.04,65,50,5,UA,DCA,VA,2.0,0.0,0800-0859,2442.0,10,1
0.13,60,46,5,AA,MIA,FL,-5.0,0.0,2100-2159,2585.0,11,0
0.0,72,55,4,QX,PAE,WA,-2.0,0.0,1300-1359,710.0,3,0
0.1,62,47,1,UA,SAN,CA,-5.0,0.0,1000-1059,447.0,2,0
0.02,70,53,1,UA,LAS,NV,-4.0,0.0,1300-1359,414.0,2,0
0.1,56,44,7,AA,DFW,TX,38.0,1.0,1300-1359,1464.0,6,1
0.0,70,56,4,B6,LAX,CA,-7.0,0.0,2000-2059,337.0,2,0
0.0,73,55,5,UA,SNA,CA,0.0,0.0,1300-1359,372.0,2,0
0.05,59,45,6,DL,JFK,NY,-3.0,0.0,0700-0759,2586.0,11,0
0.0,70,56,4,DL,SLC,UT,147.0,1.0,1300-1359,599.0,3,1
0.07,63,48,5,UA,IAH,TX,-3.0,0.0,0700-0759,1635.0,7,0
0.04,65,50,5,DL,SLC,UT,-8.0,0.0,0600-0659,599.0,3,0
0.16,60,47,7,OO,ACV,CA,-1.0,0.0,1000-1059,250.0,2,0
0.0,67,52,3,OO,SEA,WA,-2.0,0.0,1800-1859,679.0,3,0
0.0,72,54,4,OO,LAX,CA,-3.0,0.0,1600-1659,337.0,2,0
0.05,63,48,5,OO,BOI,ID,-2.0,0.0,1300-1359,522.0,3,0
0.03,68,51,6,UA,EWR,NJ,13.0,0.0,1600-1659,2565.0,11,1
0.0,72,56,4,UA,EUG,OR,16.0,1.0,2200-2259,451.0,2,1
0.02,68,52,2,DL,SLC,UT,-4.0,0.0,1000-1059,599.0,3,0
0.0,73,54,6,DL,MSP,MN,0.0,0.0,1400-1459,1589.0,7,0
0.17,62,48,2,OO,SMF,CA,2.0,0.0,2200-2259,86.0,1,1
0.06,58,44,2,OO,RDD,CA,-10.0,0.0,2200-2259,199.0,1,0
0.01,68,52,7,OO,PSP,CA,128.0,1.0,1900-1959,421.0,2,1
0.0,72,53,1,AA,PHX,AZ,-7.0,0.0,0900-0959,651.0,3,0
0.0,72,54,3,UA,MCO,FL,-3.0,0.0,0800-0859,2446.0,10,0
0.01,67,51,3,F9,DEN,CO,-10.0,0.0,1900-1959,967.0,4,0
0.01,67,50,2,UA,JFK,NY,-5.0,0.0,0900-0959,2586.0,11,0
0.01,68,52,1,AS,LAX,CA,-6.0,0.0,0700-0759,337.0,2,0
0.0,70,53,5,UA,LAX,CA,54.0,1.0,1400-1459,337.0,2,1
0.0,72,54,2,OO,ACV,CA,11.0,0.0,2200-2259,250.0,2,1
0.03,64,50,7,AA,CLT,NC,-6.0,0.0,2200-2259,2296.0,10,0
0.13,54,43,4,UA,SNA,CA,-8.0,0.0,1900-1959,372.0,2,0
0.4,55,43,2,DL,MSP,MN,19.0,1.0,0800-0859,1589.0,7,1
0.0,71,55,6,AA,DFW,TX,-6.0,0.0,1000-1059,1464.0,6,0
0.0,67,49,2,AS,SEA,WA,-8.0,0.0,1200-1259,679.0,3,0
0.2,60,46,1,UA,OGG,HI,-8.0,0.0,0900-0959,2338.0,10,0
0.1,56,44,7,AA,PHX,AZ,-9.0,0.0,0600-0659,651.0,3,0
0.0,69,53,7,OO,SAN,CA,0.0,0.0,0800-0859,447.0,2,0
0.0,72,55,7,DL,MSP,MN,229.0,1.0,0600-0659,1589.0,7,1
0.13,60,47,4,AS,LAS,NV,10.0,0.0,2000-2059,414.0,2,1
0.01,71,55,2,UA,LAX,CA,113.0,1.0,1400-1459,337.0,2,1
0.04,65,50,5,AS,SEA,WA,37.0,1.0,1900-1959,679.0,3,1
0.11,65,48,2,UA,OGG,HI,20.0,1.0,1600-1659,2338.0,10,1
0.13,61,47,6,OO,SAN,CA,-4.0,0.0,1800-1859,447.0,2,0
0.06,62,47,6,DL,ATL,GA,0.0,0.0,0800-0859,2139.0,9,0
0.07,64,48,5,UA,LIH,HI,0.0,0.0,0800-0859,2447.0,10,0
0.0,67,50,3,B6,FLL,FL,-3.0,0.0,1100-1159,2584.0,11,0
0.16,60,47,7,OO,SAT,TX,-10.0,0.0,1600-1659,1482.0,6,0
0.06,63,48,1,OO,GEG,WA,10.0,0.0,1200-1259,733.0,3,1
0.13,59,46,5,OO,ASE,CO,-2.0,0.0,1000-1059,848.0,4,0
0.0,72,55,4,UA,PDX,OR,22.0,1.0,0800-0859,550.0,3,1
0.08,61,48,1,UA,TPA,FL,-3.0,0.0,1000-1059,2393.0,10,0
0.03,67,50,5,B6,EWR,NJ,-6.0,0.0,2000-2059,2565.0,11,0
0.17,58,46,1,DL,ATL,GA,-11.0,0.0,2200-2259,2139.0,9,0
0.09,60,46,4,UA,DEN,CO,-5.0,0.0,0600-0659,967.0,4,0
0.07,66,49,2,OO,LAX,CA,32.0,1.0,1500-1559,337.0,2,1
0.04,66,50,6,OO,TUS,AZ,-6.0,0.0,2000-2059,751.0,4,0
0.01,70,54,3,DL,SLC,UT,6.0,0.0,0001-0559,599.0,3,1
0.01,68,52,5,UA,IAH,TX,-5.0,0.0,1600-1659,1635.0,7,0
0.03,63,48,2,OO,LAX,CA,-2.0,0.0,1700-1759,337.0,2,0
0.17,57,45,7,UA,EWR,NJ,7.0,0.0,0600-0659,2565.0,11,1
0.04,68,52,7,OO,BOI,ID,-2.0,0.0,2000-2059,522.0,3,0
0.04,63,50,7,UA,PSP,CA,-4.0,0.0,0800-0859,421.0,2,0
0.11,63,48,7,OO,LAX,CA,0.0,0.0,2000-2059,337.0,2,0
0.01,67,51,6,UA,CLE,OH,-4.0,0.0,1400-1459,2161.0,9,0
0.09,62,48,4,UA,OGG,HI,-8.0,0.0,1100-1159,2338.0,10,0
0.0,70,56,4,OO,LAX,CA,-7.0,0.0,0700-0759,337.0,2,0
0.08,57,44,1,OO,MFR,OR,-8.0,0.0,1000-1059,329.0,2,0
0.13,61,47,6,AS,ORD,IL,-11.0,0.0,1100-1159,1846.0,8,0
0.05,63,48,5,OO,SMF,CA,12.0,0.0,1800-1859,86.0,1,1
0.0,71,54,6,B6,JFK,NY,-3.0,0.0,2300-2359,2586.0,11,0
0.04,63,50,7,DL,SEA,WA,-6.0,0.0,0600-0659,679.0,3,0
0.21,55,43,7,UA,OGG,HI,18.0,1.0,1800-1859,2338.0,10,1
0.0,70,53,7,UA,AUS,TX,-5.0,0.0,2300-2359,1504.0,7,0
0.06,64,49,7,DL,SLC,UT,-7.0,0.0,1900-1959,599.0,3,0
0.0,73,54,3,UA,SEA,WA,-9.0,0.0,1600-1659,679.0,3,0
0.0,71,55,6,OO,SUN,ID,-8.0,0.0,1800-1859,587.0,3,0
0.13,61,47,6,UA,HNL,HI,0.0,0.0,1100-1159,2398.0,10,0
0.11,63,48,7,AS,SEA,WA,10.0,0.0,1300-1359,679.0,3,1
0.1,62,48,5,UA,OGG,HI,8.0,0.0,1300-1359,2338.0,10,1
0.03,68,49,3,OO,PSP,CA,-6.0,0.0,0900-0959,421.0,2,0
0.01,66,50,1,OO,EUG,OR,-6.0,0.0,1000-1059,451.0,2,0
0.03,64,48,1,UA,EUG,OR,12.0,0.0,2200-2259,451.0,2,1
0.04,66,50,6,OO,RNO,NV,-6.0,0.0,1800-1859,192.0,1,0
0.0,72,56,6,UA,IAD,VA,11.0,0.0,2100-2159,2419.0,10,1
0.13,60,47,6,AA,MIA,FL,-3.0,0.0,0800-0859,2585.0,11,0
0.13,54,43,4,DL,MSP,MN,-4.0,0.0,0600-0659,1589.0,7,0
0.2,56,44,6,AA,ORD,IL,-6.0,0.0,2300-2359,1846.0,8,0
0.09,59,45,3,OO,ONT,CA,0.0,0.0,1800-1859,363.0,2,0
0.01,70,53,4,OO,PSP,CA,70.0,1.0,1900-1959,421.0,2,1
0.0,73,54,3,AS,JFK,NY,30.0,1.0,2300-2359,2586.0,11,1
0.0,71,55,3,OO,MSO,MT,0.0,0.0,1200-1259,769.0,4,0
0.0,67,50,3,UA,SEA,WA,-4.0,0.0,1300-1359,679.0,3,0
0.15,60,46,2,WN,DEN,CO,-4.0,0.0,0001-0559,967.0,4,0
0.09,62,48,4,UA,ORD,IL,7.0,0.0,1600-1659,1846.0,8,1
0.09,59,45,3,OO,MTJ,CO,57.0,1.0,1100-1159,791.0,4,1
0.0,72,54,1,DL,LAX,CA,-4.0,0.0,1500-1559,337.0,2,0
0.11,60,48,2,AA,CLT,NC,0.0,0.0,2300-2359,2296.0,10,0
0.07,62,47,3,AS,LAS,NV,-2.0,0.0,1300-1359,414.0,2,0
0.02,64,48,5,OO,MFR,OR,-11.0,0.0,1600-1659,329.0,2,0
0.0,72,54,4,B6,EWR,NJ,256.0,1.0,1400-1459,2565.0,11,1
0.0,71,56,5,UA,LAS,NV,-6.0,0.0,1200-1259,414.0,2,0
0.0,72,55,1,OO,SEA,WA,-2.0,0.0,2000-2059,679.0,3,0
0.13,59,45,4,UA,SAN,CA,-6.0,0.0,1900-1959,447.0,2,0
0.09,64,49,1,UA,SEA,WA,-6.0,0.0,1900-1959,679.0,3,0
0.13,60,46,5,AA,PHL,PA,-5.0,0.0,2300-2359,2521.0,11,0
0.0,72,54,1,DL,LAX,CA,-7.0,0.0,1900-1959,337.0,2,0
0.11,65,48,2,WN,PHX,AZ,-2.0,0.0,0001-0559,651.0,3,0
0.12,56,43,1,UA,SBA,CA,125.0,1.0,1000-1059,262.0,2,1
0.0,72,56,3,UA,SAN,CA,0.0,0.0,1900-1959,447.0,2,0
0.04,65,50,6,WN,SAN,CA,17.0,1.0,1300-1359,447.0,2,1
0.0,71,55,3,F9,DEN,CO,-2.0,0.0,2000-2059,967.0,4,0
0.06,64,49,7,UA,LAS,NV,-5.0,0.0,0800-0859,414.0,2,0
0.0,72,54,5,UA,PHL,PA,7.0,0.0,2200-2259,2521.0,11,1
0.01,67,51,5,OO,LAX,CA,1.0,0.0,0900-0959,337.0,2,1
0.0,72,55,1,OO,BFL,CA,-9.0,0.0,2200-2259,238.0,1,0
0.0,72,54,1,UA,EWR,NJ,-3.0,0.0,2300-2359,2565.0,11,0
0.02,65,48,4,OO,MFR,OR,-10.0,0.0,1000-1059,329.0,2,0
0.2,56,44,6,AA,PHX,AZ,-11.0,0.0,0900-0959,651.0,3,0
0.2,57,44,1,B6,JFK,NY,-3.0,0.0,2200-2259,2586.0,11,0
0.14,61,47,1,UA,IAH,TX,7.0,0.0,0800-0859,1635.0,7,1
0.09,64,49,1,OO,PSP,CA,-6.0,0.0,1500-1559,421.0,2,0
0.08,55,43,5,UA,ORD,IL,-6.0,0.0,0600-0659,1846.0,8,0
0.05,63,48,5,AA,DFW,TX,-5.0,0.0,1500-1559,1464.0,6,0
0.01,67,51,6,AS,JFK,NY,-5.0,0.0,0700-0759,2586.0,11,0
0.08,61,48,1,OO,ABQ,NM,-1.0,0.0,1000-1059,896.0,4,0
0.05,63,48,7,UA,KOA,HI,0.0,0.0,1600-1659,2367.0,10,0
0.0,72,54,2,UA,AUS,TX,-7.0,0.0,0800-0859,1504.0,7,0
0.2,57,44,1,OO,BOI,ID,-4.0,0.0,1600-1659,522.0,3,0
0.0,70,53,5,UA,IAH,TX,6.0,0.0,1200-1259,1635.0,7,1
0.12,60,46,5,OO,PSP,CA,-7.0,0.0,1900-1959,421.0,2,0
0.0,72,55,1,OO,PDX,OR,94.0,1.0,1900-1959,550.0,3,1
0.11,65,48,2,UA,SEA,WA,-3.0,0.0,0800-0859,679.0,3,0
0.0,69,53,7,UA,OGG,HI,15.0,1.0,1300-1359,2338.0,10,1
0.05,60,47,7,WN,PHX,AZ,0.0,0.0,1800-1859,651.0,3,0
0.2,57,44,1,AS,PDX,OR,-5.0,0.0,0700-0759,550.0,3,0
0.01,67,50,5,OO,LAX,CA,-3.0,0.0,1500-1559,337.0,2,0
0.2,63,48,4,UA,DEN,CO,-1.0,0.0,1600-1659,967.0,4,0
0.0,72,54,3,DL,SLC,UT,-4.0,0.0,0001-0559,599.0,3,0
0.0,70,56,4,OO,SBA,CA,-9.0,0.0,0800-0859,262.0,2,0
0.1,59,46,3,UA,HNL,HI,30.0,1.0,1300-1359,2398.0,10,1
0.01,67,50,2,UA,MFR,OR,1.0,0.0,2200-2259,329.0,2,1
0.11,58,44,1,OO,SNA,CA,-6.0,0.0,1300-1359,372.0,2,0
0.0,73,55,5,OO,RDD,CA,-8.0,0.0,1200-1259,199.0,1,0
0.07,55,43,3,OO,PSP,CA,-10.0,0.0,1600-1659,421.0,2,0
0.01,69,53,4,OO,BZN,MT,4.0,0.0,1000-1059,807.0,4,1
0.01,69,52,4,OO,LAX,CA,57.0,1.0,1700-1759,337.0,2,1
